Date,Location,Incident_Type,Vessel_Type,Casualties,Cargo_Loss,Country,Latitude,Longitude,Description
2015-11-08,Baltic Sea,Collision,Fishing,1.5,No,Singapore,43.9685271147804,-139.42803514213784,Collision involving a Fishing vessel in Baltic Sea.
2019-03-06,Baltic Sea,Piracy,Cargo,3.0,No,Japan,63.22844044307223,-120.17501861697149,Piracy involving a Cargo vessel in Baltic Sea.
2019-05-04,Pacific Ocean,Capsizing,Military,4.5,Yes,Norway,-16.003642322076814,20.331435246967885,Capsizing involving a Military vessel in Pacific Ocean.
2025-01-23,Baltic Sea,Capsizing,Fishing,2.5,No,UK,4.211413210597087,-106.85380924743356,Capsizing involving a Fishing vessel in Baltic Sea.
2012-03-05,Pacific Ocean,Grounding,Passenger,12.0,Yes,UK,-50.615365584378914,12.5951165629601,Grounding involving a Passenger vessel in Pacific Ocean.
2012-11-16,Pacific Ocean,Piracy,Military,7.5,No,UK,37.811559813809126,-147.61990705049766,Piracy involving a Military vessel in Pacific Ocean.
2016-05-02,South China Sea,Fire/Explosion,Military,7.5,No,China,-35.790681129087865,-70.62604936612017,Fire/Explosion involving a Military vessel in South China Sea.
2022-07-05,South China Sea,Collision,Passenger,18.0,No,Singapore,-2.2373191091636855,11.000211860082345,Collision involving a Passenger vessel in South China Sea.
2020-04-09,Indian Ocean,Capsizing,Fishing,2.5,No,Norway,44.3151495320995,-153.42359492470746,Capsizing involving a Fishing vessel in Indian Ocean.
2022-10-17,Indian Ocean,Piracy,Fishing,3.5,Yes,India,-0.7560891846734492,-40.588699496960544,Piracy involving a Fishing vessel in Indian Ocean.
2017-12-08,Mediterranean Sea,Fire/Explosion,Fishing,2.0,Yes,USA,52.55899228478786,-69.82019420204641,Fire/Explosion involving a Fishing vessel in Mediterranean Sea.
2019-03-07,Mediterranean Sea,Fire/Explosion,Fishing,4.0,Yes,India,-0.05501089884025845,108.77866084404786,Fire/Explosion involving a Fishing vessel in Mediterranean Sea.
2019-10-01,Atlantic Ocean,Capsizing,Fishing,4.5,Yes,Japan,-2.301814383670987,52.58974843979178,Capsizing involving a Fishing vessel in Atlantic Ocean.
2013-01-12,Pacific Ocean,Fire/Explosion,Cargo,5.0,Yes,UK,59.14880874562175,-98.47499338384605,Fire/Explosion involving a Cargo vessel in Pacific Ocean.
2012-02-15,Mediterranean Sea,Capsizing,Fishing,3.5,Yes,India,16.771685448208103,39.220007631127515,Capsizing involving a Fishing vessel in Mediterranean Sea.
2023-09-17,Pacific Ocean,Collision,Fishing,3.5,Yes,India,-12.297380346368037,165.54960489047903,Collision involving a Fishing vessel in Pacific Ocean.
2024-04-01,Mediterranean Sea,Capsizing,Fishing,0.5,No,China,-13.27558671390036,-122.81902650805088,Capsizing involving a Fishing vessel in Mediterranean Sea.
2016-01-24,Pacific Ocean,Grounding,Cargo,4.0,No,China,53.613110668608954,-91.5733307748762,Grounding involving a Cargo vessel in Pacific Ocean.
2018-10-15,Baltic Sea,Capsizing,Cargo,5.0,Yes,Singapore,55.91666064499478,-13.798191761137275,Capsizing involving a Cargo vessel in Baltic Sea.
2015-12-03,Baltic Sea,Fire/Explosion,Tanker,8.0,Yes,UK,7.886178130809938,20.796758121495998,Fire/Explosion involving a Tanker vessel in Baltic Sea.
2025-10-20,South China Sea,Fire/Explosion,Cargo,6.0,Yes,Norway,-6.952836433341638,-138.62611100762015,Fire/Explosion involving a Cargo vessel in South China Sea.
2018-04-18,South China Sea,Grounding,Fishing,3.0,No,Singapore,-4.088314326775887,-52.08599857427241,Grounding involving a Fishing vessel in South China Sea.
2019-03-06,Baltic Sea,Capsizing,Cargo,7.0,No,Germany,5.694632453768108,19.00390035883811,Capsizing involving a Cargo vessel in Baltic Sea.
2018-01-19,South China Sea,Collision,Fishing,2.5,No,Japan,10.915347962884255,128.34321029909984,Collision involving a Fishing vessel in South China Sea.
2020-10-14,Atlantic Ocean,Capsizing,Cargo,9.0,No,Norway,66.62674946029627,-172.36184148591371,Capsizing involving a Cargo vessel in Atlantic Ocean.
2012-01-21,Pacific Ocean,Piracy,Cargo,3.0,No,UK,-58.43815050712455,-110.60472435537173,Piracy involving a Cargo vessel in Pacific Ocean.
2016-10-16,Atlantic Ocean,Grounding,Cargo,2.0,No,UK,-32.20197156566228,46.67518525929273,Grounding involving a Cargo vessel in Atlantic Ocean.
2015-07-04,Indian Ocean,Collision,Military,6.0,No,Singapore,47.43129551154081,-30.391509653387203,Collision involving a Military vessel in Indian Ocean.
2020-09-26,Baltic Sea,Grounding,Tanker,6.0,No,Japan,49.87172628937145,9.64650187057677,Grounding involving a Tanker vessel in Baltic Sea.
2011-02-01,Mediterranean Sea,Capsizing,Tanker,12.0,No,India,-45.88232984601379,-138.67481550190604,Capsizing involving a Tanker vessel in Mediterranean Sea.
2015-08-25,Pacific Ocean,Capsizing,Tanker,10.0,No,China,43.68641926578569,56.132864964722785,Capsizing involving a Tanker vessel in Pacific Ocean.
2021-10-14,Indian Ocean,Grounding,Tanker,6.0,No,UK,-40.229637108049474,126.76597822135795,Grounding involving a Tanker vessel in Indian Ocean.
2019-04-26,Atlantic Ocean,Collision,Military,4.5,No,UK,-28.18464158663856,-148.03534427771802,Collision involving a Military vessel in Atlantic Ocean.
2024-03-03,Indian Ocean,Fire/Explosion,Military,6.0,No,Singapore,-44.606776688681975,-166.16433600014003,Fire/Explosion involving a Military vessel in Indian Ocean.
2017-05-13,South China Sea,Collision,Passenger,27.0,Yes,Singapore,-54.597025174615574,173.9875821448851,Collision involving a Passenger vessel in South China Sea.
2011-05-19,Baltic Sea,Collision,Fishing,2.5,No,China,-25.11196575466436,64.04575065235159,Collision involving a Fishing vessel in Baltic Sea.
2015-07-20,Atlantic Ocean,Grounding,Tanker,12.0,Yes,China,58.855384803858655,-99.63755336907778,Grounding involving a Tanker vessel in Atlantic Ocean.
2016-09-16,Mediterranean Sea,Capsizing,Passenger,12.0,No,India,-12.914125593304583,49.93123248898419,Capsizing involving a Passenger vessel in Mediterranean Sea.
2017-06-15,South China Sea,Fire/Explosion,Military,6.0,Yes,USA,52.92488370399532,-37.38302247134328,Fire/Explosion involving a Military vessel in South China Sea.
2018-05-31,Mediterranean Sea,Fire/Explosion,Military,6.0,Yes,UK,-52.34961605221001,44.46967329906386,Fire/Explosion involving a Military vessel in Mediterranean Sea.
2011-07-03,Baltic Sea,Fire/Explosion,Military,7.5,Yes,USA,58.15615526664469,161.15008077283574,Fire/Explosion involving a Military vessel in Baltic Sea.
2017-07-15,Pacific Ocean,Collision,Tanker,12.0,Yes,Germany,33.152733141452686,118.29047317617335,Collision involving a Tanker vessel in Pacific Ocean.
2020-05-18,Pacific Ocean,Grounding,Military,4.5,No,China,18.898941996025727,46.169626585242554,Grounding involving a Military vessel in Pacific Ocean.
2023-06-09,Mediterranean Sea,Capsizing,Tanker,2.0,No,UK,48.50590059882644,-28.22230968128565,Capsizing involving a Tanker vessel in Mediterranean Sea.
2017-07-29,Mediterranean Sea,Collision,Military,7.5,Yes,Germany,-57.3769672395111,123.3804596211022,Collision involving a Military vessel in Mediterranean Sea.
2013-01-18,Mediterranean Sea,Capsizing,Tanker,12.0,No,India,11.79355078023356,-116.19159629256677,Capsizing involving a Tanker vessel in Mediterranean Sea.
2022-06-14,South China Sea,Piracy,Military,3.0,No,Singapore,14.393745640239828,119.26834659500719,Piracy involving a Military vessel in South China Sea.
2023-06-13,South China Sea,Piracy,Tanker,6.0,No,UK,-19.092518462325863,59.17222441512084,Piracy involving a Tanker vessel in South China Sea.
2017-11-27,Indian Ocean,Capsizing,Tanker,8.0,No,USA,41.32482635792586,-99.26519376804235,Capsizing involving a Tanker vessel in Indian Ocean.
2021-05-08,Atlantic Ocean,Capsizing,Military,9.0,Yes,UK,-55.85850043980521,14.698446691654027,Capsizing involving a Military vessel in Atlantic Ocean.
2019-05-02,Baltic Sea,Fire/Explosion,Cargo,4.0,No,Germany,67.85218376581739,-124.90117231615186,Fire/Explosion involving a Cargo vessel in Baltic Sea.
2023-03-31,Pacific Ocean,Piracy,Military,10.5,Yes,USA,40.68915708776974,167.15388317112559,Piracy involving a Military vessel in Pacific Ocean.
2021-12-01,Baltic Sea,Fire/Explosion,Fishing,3.5,Yes,Singapore,-39.05689586599142,47.31223393478393,Fire/Explosion involving a Fishing vessel in Baltic Sea.
2024-05-25,Atlantic Ocean,Grounding,Tanker,10.0,Yes,Norway,-39.23467559199208,64.22509765588666,Grounding involving a Tanker vessel in Atlantic Ocean.
2011-06-12,Indian Ocean,Piracy,Tanker,10.0,No,UK,31.62237057152298,151.90897426317508,Piracy involving a Tanker vessel in Indian Ocean.
2020-10-10,Baltic Sea,Piracy,Tanker,2.0,Yes,China,3.604781058744365,-2.5253357225172977,Piracy involving a Tanker vessel in Baltic Sea.
2019-11-13,Indian Ocean,Capsizing,Cargo,5.0,No,China,-48.78715767080709,-99.13126090918017,Capsizing involving a Cargo vessel in Indian Ocean.
2020-10-21,South China Sea,Fire/Explosion,Cargo,2.0,Yes,Norway,24.025029260245077,44.05156173393311,Fire/Explosion involving a Cargo vessel in South China Sea.
2010-07-23,Pacific Ocean,Piracy,Passenger,15.0,No,India,0.2967224060909288,85.26816581350249,Piracy involving a Passenger vessel in Pacific Ocean.
2022-10-02,Atlantic Ocean,Piracy,Military,6.0,Yes,India,16.99177894289015,79.17946292151197,Piracy involving a Military vessel in Atlantic Ocean.
2024-05-29,Pacific Ocean,Fire/Explosion,Fishing,2.5,No,USA,-56.62870664547263,144.00259783642537,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2023-10-29,Indian Ocean,Capsizing,Tanker,20.0,No,Japan,-37.90352600863923,-66.1096047372741,Capsizing involving a Tanker vessel in Indian Ocean.
2022-10-04,South China Sea,Piracy,Passenger,12.0,No,China,69.51035055896196,-115.75701805598582,Piracy involving a Passenger vessel in South China Sea.
2016-04-28,Baltic Sea,Fire/Explosion,Fishing,2.0,Yes,China,-51.98783758290338,168.3628282085425,Fire/Explosion involving a Fishing vessel in Baltic Sea.
2015-05-25,Indian Ocean,Piracy,Fishing,0.5,No,China,35.53770987923845,-131.49162564033517,Piracy involving a Fishing vessel in Indian Ocean.
2010-02-04,Baltic Sea,Collision,Military,3.0,No,USA,21.273766089485363,-149.37815620031648,Collision involving a Military vessel in Baltic Sea.
2020-01-12,South China Sea,Grounding,Cargo,5.0,No,Japan,9.179108113954172,52.368543129914144,Grounding involving a Cargo vessel in South China Sea.
2022-05-21,Pacific Ocean,Fire/Explosion,Fishing,3.0,No,Norway,-49.95935908763838,-77.43531365727438,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2023-12-25,Pacific Ocean,Capsizing,Fishing,4.0,Yes,Singapore,51.78005393168223,59.46385107657633,Capsizing involving a Fishing vessel in Pacific Ocean.
2010-01-29,Mediterranean Sea,Fire/Explosion,Cargo,5.0,Yes,Germany,23.584827019728877,-25.45846079282137,Fire/Explosion involving a Cargo vessel in Mediterranean Sea.
2016-01-01,Pacific Ocean,Collision,Cargo,4.0,Yes,Norway,19.167609112751975,82.06446126521695,Collision involving a Cargo vessel in Pacific Ocean.
2024-04-07,Indian Ocean,Capsizing,Passenger,21.0,No,China,-7.767544361253762,138.7283005282598,Capsizing involving a Passenger vessel in Indian Ocean.
2014-03-11,Atlantic Ocean,Fire/Explosion,Cargo,3.0,No,India,62.27164773446407,163.02425102039308,Fire/Explosion involving a Cargo vessel in Atlantic Ocean.
2020-09-26,Indian Ocean,Grounding,Passenger,15.0,Yes,Japan,-5.115894727972233,130.92371025605974,Grounding involving a Passenger vessel in Indian Ocean.
2010-05-15,Mediterranean Sea,Piracy,Fishing,1.5,No,USA,44.9867203173949,-7.325973579780907,Piracy involving a Fishing vessel in Mediterranean Sea.
2013-01-14,Baltic Sea,Collision,Cargo,8.0,Yes,Japan,55.58256939087171,148.33014551121113,Collision involving a Cargo vessel in Baltic Sea.
2014-01-10,South China Sea,Fire/Explosion,Fishing,3.0,No,Norway,9.21968770908488,135.14246770486955,Fire/Explosion involving a Fishing vessel in South China Sea.
2010-04-19,Atlantic Ocean,Fire/Explosion,Tanker,12.0,No,Norway,23.43598811969109,-135.35373189684512,Fire/Explosion involving a Tanker vessel in Atlantic Ocean.
2018-10-02,Baltic Sea,Collision,Cargo,7.0,No,Norway,67.56064870193204,123.74068691049888,Collision involving a Cargo vessel in Baltic Sea.
2024-05-02,Baltic Sea,Fire/Explosion,Tanker,8.0,Yes,Norway,-39.37278477011769,127.16571808309686,Fire/Explosion involving a Tanker vessel in Baltic Sea.
2012-06-16,South China Sea,Collision,Fishing,4.5,No,Singapore,62.07907246157863,171.877737638663,Collision involving a Fishing vessel in South China Sea.
2017-01-26,Pacific Ocean,Piracy,Tanker,16.0,No,Germany,42.11713801031033,0.6507642164839638,Piracy involving a Tanker vessel in Pacific Ocean.
2021-05-31,Indian Ocean,Collision,Cargo,9.0,No,India,11.193798272672424,-32.98053946417568,Collision involving a Cargo vessel in Indian Ocean.
2024-02-11,South China Sea,Grounding,Cargo,9.0,No,India,67.76267213101319,145.22150951708676,Grounding involving a Cargo vessel in South China Sea.
2022-03-21,Baltic Sea,Grounding,Passenger,12.0,No,Singapore,-42.85669943572071,-28.27433899470887,Grounding involving a Passenger vessel in Baltic Sea.
2025-03-06,Mediterranean Sea,Capsizing,Fishing,2.0,Yes,USA,-53.10648396728124,22.95953136173563,Capsizing involving a Fishing vessel in Mediterranean Sea.
2021-12-11,Mediterranean Sea,Grounding,Fishing,1.5,No,China,-12.270780267315779,-135.82474190535748,Grounding involving a Fishing vessel in Mediterranean Sea.
2015-03-24,South China Sea,Grounding,Fishing,1.5,Yes,Singapore,-30.639851380370505,124.68636577463218,Grounding involving a Fishing vessel in South China Sea.
2020-01-19,Indian Ocean,Grounding,Passenger,18.0,No,UK,-26.629701091721998,143.96251699398056,Grounding involving a Passenger vessel in Indian Ocean.
2015-02-24,Baltic Sea,Fire/Explosion,Passenger,15.0,Yes,India,-15.853097505181665,107.95482669035391,Fire/Explosion involving a Passenger vessel in Baltic Sea.
2010-05-31,Indian Ocean,Capsizing,Military,1.5,No,Norway,-31.687541247665425,-172.45628694457739,Capsizing involving a Military vessel in Indian Ocean.
2022-02-26,Indian Ocean,Capsizing,Fishing,2.5,Yes,Japan,51.44395837870685,142.502443753073,Capsizing involving a Fishing vessel in Indian Ocean.
2019-08-30,South China Sea,Fire/Explosion,Tanker,8.0,Yes,Japan,-27.014371575478023,-138.4813887885041,Fire/Explosion involving a Tanker vessel in South China Sea.
2025-09-25,South China Sea,Capsizing,Cargo,3.0,No,UK,40.0615125872872,22.02898508907944,Capsizing involving a Cargo vessel in South China Sea.
2023-02-03,Mediterranean Sea,Collision,Tanker,6.0,No,UK,-50.314665652432865,-38.956355029553976,Collision involving a Tanker vessel in Mediterranean Sea.
2012-09-10,Mediterranean Sea,Collision,Tanker,14.0,Yes,UK,-38.77557749844644,51.75913566448068,Collision involving a Tanker vessel in Mediterranean Sea.
2019-12-10,Baltic Sea,Fire/Explosion,Fishing,2.5,Yes,UK,26.28275400753624,-174.96688177702438,Fire/Explosion involving a Fishing vessel in Baltic Sea.
2017-08-03,South China Sea,Fire/Explosion,Fishing,3.5,Yes,India,-33.243705084419545,68.23910113369831,Fire/Explosion involving a Fishing vessel in South China Sea.
2014-05-21,Indian Ocean,Piracy,Passenger,15.0,No,Singapore,-36.506300975776576,-44.0365354691572,Piracy involving a Passenger vessel in Indian Ocean.
2025-08-07,South China Sea,Grounding,Passenger,12.0,No,Germany,19.892001150665692,-155.1867856985032,Grounding involving a Passenger vessel in South China Sea.
2011-11-26,Atlantic Ocean,Piracy,Fishing,2.5,No,UK,-24.71969750129766,37.80578440489819,Piracy involving a Fishing vessel in Atlantic Ocean.
2016-07-16,Indian Ocean,Fire/Explosion,Military,12.0,Yes,China,-4.718027427464705,114.67453127693835,Fire/Explosion involving a Military vessel in Indian Ocean.
2015-03-30,South China Sea,Collision,Passenger,15.0,Yes,Japan,-53.75559588238988,-103.17704241099423,Collision involving a Passenger vessel in South China Sea.
2023-03-30,South China Sea,Grounding,Passenger,12.0,No,UK,-22.16801635408705,-87.81568609556767,Grounding involving a Passenger vessel in South China Sea.
2015-01-24,Atlantic Ocean,Grounding,Fishing,2.5,No,USA,-14.488644820865247,169.7533591203972,Grounding involving a Fishing vessel in Atlantic Ocean.
2022-04-29,Atlantic Ocean,Grounding,Military,7.5,No,China,37.50071639774295,-135.13996628058217,Grounding involving a Military vessel in Atlantic Ocean.
2011-08-23,Mediterranean Sea,Capsizing,Cargo,3.0,No,USA,52.292396722416,11.601655066481044,Capsizing involving a Cargo vessel in Mediterranean Sea.
2021-11-05,Mediterranean Sea,Fire/Explosion,Tanker,10.0,Yes,USA,33.633231734039725,145.27049581691,Fire/Explosion involving a Tanker vessel in Mediterranean Sea.
2014-02-28,Pacific Ocean,Piracy,Military,13.5,No,Japan,11.591624965143808,-90.96963773974124,Piracy involving a Military vessel in Pacific Ocean.
2015-09-20,Mediterranean Sea,Fire/Explosion,Fishing,0.5,No,Singapore,34.664338499446046,-50.20080668530596,Fire/Explosion involving a Fishing vessel in Mediterranean Sea.
2022-11-14,Baltic Sea,Collision,Military,6.0,No,Germany,-35.475390106952396,-179.8920488257814,Collision involving a Military vessel in Baltic Sea.
2013-10-22,Baltic Sea,Fire/Explosion,Tanker,16.0,No,India,29.894680279100626,148.7632687036101,Fire/Explosion involving a Tanker vessel in Baltic Sea.
2022-06-29,South China Sea,Fire/Explosion,Passenger,30.0,Yes,India,-19.44067842681929,82.39658094632165,Fire/Explosion involving a Passenger vessel in South China Sea.
2023-08-09,Mediterranean Sea,Piracy,Military,9.0,No,Norway,69.22960945678219,-158.4202009603659,Piracy involving a Military vessel in Mediterranean Sea.
2025-09-01,Mediterranean Sea,Grounding,Military,7.5,Yes,USA,-1.8691554635354706,90.34895713270492,Grounding involving a Military vessel in Mediterranean Sea.
2012-04-24,Pacific Ocean,Fire/Explosion,Fishing,4.0,Yes,USA,-1.9264261432602225,-39.63414713555787,Fire/Explosion involving a Fishing vessel in Pacific Ocean.
2021-03-17,South China Sea,Collision,Passenger,12.0,Yes,Japan,-53.95796604287239,67.512534166341,Collision involving a Passenger vessel in South China Sea.
